id,dapp_name,dapp_slug,dapp_category,date,round_name,round,amount,chains,sector,category,category_group,source,lead_investors,other_investors,valuation,defillama_id,created_at
381,Lens Protocol,lens-protocol,social,2023-06-08,Lens Protocol,Seed,15.0,Polygon,The Social Layer of Web3,Social Platform,,https://twitter.com/LensProtocol/status/1666804101580214275,"IDEO CoLab Ventures, Variant, Blockchain Capital, Tencent, General Catalyst, Balaji Srinivasan, Hayden Adams, Hiten Shah, Delphi Digital, Dao5, Alex Atallah, Sandeep Nailwal, Kevin Owocki, Sebastien Borget, Maggie Love, pplplsr",,,4235,2025-09-10 13:21:23.545758
579,Lens Protocol,lens-protocol,social,2023-06-08,Lens Protocol,Seed,15.0,Polygon,The Social Layer of Web3,Social Platform,,https://twitter.com/LensProtocol/status/1666804101580214275,"IDEO CoLab Ventures, Variant, Blockchain Capital, Tencent, General Catalyst, Balaji Srinivasan, Hayden Adams, Hiten Shah, Delphi Digital, Dao5, Alex Atallah, Sandeep Nailwal, Kevin Owocki, Sebastien Borget, Maggie Love, pplplsr",,,4235,2025-11-24 20:09:23.964054
306,Lens Protocol,lens-protocol,social,2023-06-08,Lens Protocol,Seed,15.0,Polygon,The Social Layer of Web3,Social Platform,,https://twitter.com/LensProtocol/status/1666804101580214275,"IDEO CoLab Ventures, Variant, Blockchain Capital, Tencent, General Catalyst, Balaji Srinivasan, Hayden Adams, Hiten Shah, Delphi Digital, Dao5, Alex Atallah, Sandeep Nailwal, Kevin Owocki, Sebastien Borget, Maggie Love, pplplsr",,,4235,2025-09-10 11:32:57.718775
364,Limitless,limitless,gambling,2025-07-01,Limitless,Strategic,4.0,"Base, Arbitrum, Linea","Next-gen leverage. Liquidation free, oracle free, and counterparty risk free. Long or short anything without liquidations",DeFi,DeFi & CeFi,https://dailyhodl.com/2025/07/01/limitless-raise-4-million-strategic-funding-launch-points-ahead-of-tge/,,"Coinbase Ventures, Maelstrom, Node Capital, Punk DAO, WAGMI Ventures",,4578,2025-09-10 13:21:23.545758
289,Limitless,limitless,gambling,2025-07-01,Limitless,Strategic,4.0,"Base, Arbitrum, Linea","Next-gen leverage. Liquidation free, oracle free, and counterparty risk free. Long or short anything without liquidations",DeFi,DeFi & CeFi,https://dailyhodl.com/2025/07/01/limitless-raise-4-million-strategic-funding-launch-points-ahead-of-tge/,,"Coinbase Ventures, Maelstrom, Node Capital, Punk DAO, WAGMI Ventures",,4578,2025-09-10 11:32:57.718775
481,Limitless,limitless,gambling,2025-07-01,Limitless,Strategic,4.0,"Base, Arbitrum, Linea","Next-gen leverage. Liquidation free, oracle free, and counterparty risk free. Long or short anything without liquidations",DeFi,DeFi & CeFi,https://dailyhodl.com/2025/07/01/limitless-raise-4-million-strategic-funding-launch-points-ahead-of-tge/,,"Coinbase Ventures, Maelstrom, Node Capital, Punk DAO, WAGMI Ventures",,4578,2025-09-22 10:10:27.870083
145,Limitless,limitless,gambling,2025-07-01,Limitless,Strategic,4.0,"Base, Arbitrum, Linea","Next-gen leverage. Liquidation free, oracle free, and counterparty risk free. Long or short anything without liquidations",DeFi,DeFi & CeFi,https://dailyhodl.com/2025/07/01/limitless-raise-4-million-strategic-funding-launch-points-ahead-of-tge/,,"Coinbase Ventures, Maelstrom, Node Capital, Punk DAO, WAGMI Ventures",,4578,2025-08-18 15:41:34.486663
562,Limitless,limitless,gambling,2025-07-01,Limitless,Strategic,4.0,"Base, Arbitrum, Linea","Next-gen leverage. Liquidation free, oracle free, and counterparty risk free. Long or short anything without liquidations",DeFi,DeFi & CeFi,https://dailyhodl.com/2025/07/01/limitless-raise-4-million-strategic-funding-launch-points-ahead-of-tge/,,"Coinbase Ventures, Maelstrom, Node Capital, Punk DAO, WAGMI Ventures",,4578,2025-11-24 20:09:23.964054
80,Limitless,limitless,gambling,2025-07-01,Limitless,Strategic,4.0,"Base, Arbitrum, Linea","Next-gen leverage. Liquidation free, oracle free, and counterparty risk free. Long or short anything without liquidations",DeFi,DeFi & CeFi,https://dailyhodl.com/2025/07/01/limitless-raise-4-million-strategic-funding-launch-points-ahead-of-tge/,,"Coinbase Ventures, Maelstrom, Node Capital, Punk DAO, WAGMI Ventures",,4578,2025-07-28 16:29:08.450560
214,Limitless,limitless,gambling,2025-07-01,Limitless,Strategic,4.0,"Base, Arbitrum, Linea","Next-gen leverage. Liquidation free, oracle free, and counterparty risk free. Long or short anything without liquidations",DeFi,DeFi & CeFi,https://dailyhodl.com/2025/07/01/limitless-raise-4-million-strategic-funding-launch-points-ahead-of-tge/,,"Coinbase Ventures, Maelstrom, Node Capital, Punk DAO, WAGMI Ventures",,4578,2025-09-05 19:28:59.083519
339,Maple,maple,defi,2023-08-22,Maple Finance,Strategic ,5.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/maplefinance/status/1693975202365903138,"BlockTower Capital, Tioga Capital","Cherry Ventures, The Spartan Group, GSR, Veris Ventures, Framework Ventures",,587,2025-09-10 13:21:23.545758
264,Maple,maple,defi,2023-08-22,Maple Finance,Strategic ,5.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/maplefinance/status/1693975202365903138,"BlockTower Capital, Tioga Capital","Cherry Ventures, The Spartan Group, GSR, Veris Ventures, Framework Ventures",,587,2025-09-10 11:32:57.718775
121,Maple,maple,defi,2023-08-22,Maple Finance,Strategic ,5.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/maplefinance/status/1693975202365903138,"BlockTower Capital, Tioga Capital","Cherry Ventures, The Spartan Group, GSR, Veris Ventures, Framework Ventures",,587,2025-08-18 15:41:34.486663
533,Maple,maple,defi,2023-08-22,Maple Finance,Strategic ,5.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/maplefinance/status/1693975202365903138,"BlockTower Capital, Tioga Capital","Cherry Ventures, The Spartan Group, GSR, Veris Ventures, Framework Ventures",,587,2025-11-24 20:09:23.964054
189,Maple,maple,defi,2023-08-22,Maple Finance,Strategic ,5.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/maplefinance/status/1693975202365903138,"BlockTower Capital, Tioga Capital","Cherry Ventures, The Spartan Group, GSR, Veris Ventures, Framework Ventures",,587,2025-09-05 19:28:59.083519
455,Maple,maple,defi,2023-08-22,Maple Finance,Strategic ,5.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/maplefinance/status/1693975202365903138,"BlockTower Capital, Tioga Capital","Cherry Ventures, The Spartan Group, GSR, Veris Ventures, Framework Ventures",,587,2025-09-22 10:10:27.870083
56,Maple,maple,defi,2023-08-22,Maple Finance,Strategic ,5.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/maplefinance/status/1693975202365903138,"BlockTower Capital, Tioga Capital","Cherry Ventures, The Spartan Group, GSR, Veris Ventures, Framework Ventures",,587,2025-07-28 16:29:08.450560
534,Maple,maple,defi,2021-04-28,Maple Finance,Public token sale,10.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/syrupsid/status/1655741195455168518,,,,587,2025-11-24 20:09:23.964054
57,Maple,maple,defi,2021-04-28,Maple Finance,Public token sale,10.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/syrupsid/status/1655741195455168518,,,,587,2025-07-28 16:29:08.450560
340,Maple,maple,defi,2021-04-28,Maple Finance,Public token sale,10.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/syrupsid/status/1655741195455168518,,,,587,2025-09-10 13:21:23.545758
456,Maple,maple,defi,2021-04-28,Maple Finance,Public token sale,10.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/syrupsid/status/1655741195455168518,,,,587,2025-09-22 10:10:27.870083
265,Maple,maple,defi,2021-04-28,Maple Finance,Public token sale,10.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/syrupsid/status/1655741195455168518,,,,587,2025-09-10 11:32:57.718775
190,Maple,maple,defi,2021-04-28,Maple Finance,Public token sale,10.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/syrupsid/status/1655741195455168518,,,,587,2025-09-05 19:28:59.083519
122,Maple,maple,defi,2021-04-28,Maple Finance,Public token sale,10.0,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,https://twitter.com/syrupsid/status/1655741195455168518,,,,587,2025-08-18 15:41:34.486663
267,Maple,maple,defi,2021-03-18,Maple Finance,Venture Round,1.4,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,,"Framework Ventures, Polychain Capital",,,587,2025-09-10 11:32:57.718775
536,Maple,maple,defi,2021-03-18,Maple Finance,Venture Round,1.4,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,,"Framework Ventures, Polychain Capital",,,587,2025-11-24 20:09:23.964054
59,Maple,maple,defi,2021-03-18,Maple Finance,Venture Round,1.4,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,,"Framework Ventures, Polychain Capital",,,587,2025-07-28 16:29:08.450560
192,Maple,maple,defi,2021-03-18,Maple Finance,Venture Round,1.4,"Ethereum, Solana",Maple Finance is a capital-efficient corporate debt marketplace.,DeFi,DeFi & CeFi,,"Framework Ventures, Polychain Capital",,,587,2025-09-05 19:28:59.083519
